,Year,Real GDP,log Real GDP,diff Real GDP,Real Consumption,log Real Consumption,diff real consumption,Real Investment,log Real Investment,diff Real Investment,Real Gov expenditure,Fed Funds,Labor Hours,log Labor Hours,diff Labor Hours,real Wage,log real wage,diff real wage,log price deflator,inflation
46,1971Q2,50.98964073176108,3.9316224891854286,0.009777837353439622,26.10535596208949,3.262140502551564,0.005876735879705386,19.224156931893322,2.9561676617327937,0.012031951882407466,11.730218205862906,0.013683333333333332,114.869,4.743792348626253,0.0,0.574829182279039,-0.5536823566174204,0.0006217626952026434,3.121703913115927,0.013044820706725524
47,1971Q3,51.38331296910456,3.9393134693442415,0.007690980158812977,26.278582649677084,3.268754259501302,0.006613756949738203,19.309652644440565,2.9606051079016527,0.004437446168858994,11.773433408971897,0.011875,116.103,4.754477728163286,0.010685379537032524,0.572918484901379,-0.557011832594358,-0.003329475976937668,3.1318353565463313,0.010131443430404286
48,1971Q4,51.59475483619683,3.943420016859457,0.004106547515215553,26.58934522006319,3.2805105799070935,0.011756320405791332,19.12840264854806,2.9511742801513288,-0.009430827750323889,11.775652399705718,0.00885,117.41,4.76567208264212,0.011194354478834434,0.5839788808586144,-0.5378904597211355,0.019121372873222575,3.140135601926369,0.008300245380037818
49,1972Q1,52.60891806633131,3.9628856503598247,0.019465633500367563,26.779776622047915,3.287646999005233,0.007136419098139335,19.60951487765368,2.9760149013838273,0.024840621232498528,12.030011083638843,0.01075,118.26100000000001,4.772894046301461,0.007221963659341135,0.5819762980646263,-0.5413255570548525,-0.003435097333717052,3.1552115880993132,0.015075986172944145
50,1972Q2,53.834095915946456,3.9859070195155666,0.023021369155741933,27.25385527876631,3.3051949892220325,0.017547990216799647,20.382138620572785,3.0146589595104856,0.038644058126658276,12.1377732587697,0.011850000000000001,118.931,4.778543493011212,0.005649446709750983,0.5860447381799695,-0.5343591473022441,0.006966409752608427,3.1614161891949224,0.0062046010956091635
51,1972Q3,54.26772975241292,3.993929754740627,0.008022735225060362,27.62064624422996,3.3185635453985887,0.01336855617655619,20.696600923206045,3.0299694801795387,0.01531052066905314,11.930339907679397,0.012858333333333331,120.176,4.788957334943656,0.010413841932443546,0.5914393621485523,-0.52519611620582,0.009163031096424135,3.170945291110651,0.009529101915728422
52,1972Q4,55.191845529129026,4.0108152164489255,0.01688546170829852,28.05585481064059,3.3341973378401906,0.0156337924416019,21.040855224993784,3.046466034619169,0.016496554439630273,12.086682688323526,0.016341666666666664,121.985,4.803898086354513,0.014940751410857267,0.5993204607607525,-0.5119588310015882,0.01323728520423173,3.1836216346514092,0.012676343540758417
53,1973Q1,56.4845158118958,4.033966544165447,0.02315132771652184,28.395870883172215,3.3462437431592025,0.01204640531901191,21.70244142225135,3.077424762155721,0.030958727536551933,12.272652793708014,0.019541666666666666,123.26899999999999,4.814368959256653,0.01047087290213966,0.600729149598558,-0.5096111122528342,0.0023477187487540574,3.1950748146822483,0.01145318003083906
54,1973Q2,56.94113850002018,4.04201807638165,0.008051532216202695,28.61177229999597,3.353818252014973,0.007574508855770379,22.17291322063985,3.0988714187230593,0.02144665656733835,12.212046637350223,0.0264,124.102,4.821103808116155,0.006734848859502485,0.6018880864969541,-0.5076837537843687,0.0019273584684654788,3.21031932218508,0.015244507502831794
55,1973Q3,56.48595172140878,4.033991965136864,-0.008026111244785916,28.812821527502965,3.3608204800005623,0.007002227985589471,21.931143648595175,3.0879077110287754,-0.010963707694283897,12.037989711119904,0.024991666666666666,124.72,4.826071224749521,0.004967416633365751,0.6023347843292441,-0.5069418681025731,0.0007418856817955621,3.2296179214001026,0.019298599215022527
56,1973Q4,56.931672680712374,4.041851823889392,0.007859858752527593,28.933379893687196,3.36499594222572,0.0041754622251577445,22.4498506188647,3.1112839602180054,0.02337624918922998,12.12897218018857,0.023308333333333327,124.18299999999999,4.821756284124562,-0.004314940624959185,0.6040429907267295,-0.5041099068803799,0.0028319612221932022,3.249327432324029,0.019709510923926477
57,1974Q1,56.542269611576536,4.034988493157286,-0.006863330732105766,29.139375476009135,3.3720903686914476,0.007094426465727555,21.98400609291698,3.0903151931922377,-0.020968767025767665,12.361005331302362,0.028125,124.512,4.824402096802143,0.0026458126775814605,0.6083777608530083,-0.4969592727611361,0.007150634119243826,3.26804686887465,0.018719436550620916
58,1974Q2,57.023809523809526,4.0434688915616475,0.008480398404361544,29.382440476190474,3.3803972331976,0.00830686450615259,22.15029761904762,3.097850932926727,0.0075357397344895105,12.462797619047619,0.030225,124.075,4.820886221473504,-0.003515875328639062,0.6119791666666666,-0.49105703844356796,0.005902234317568145,3.2913825156549485,0.023335646780298536
59,1974Q3,56.6358247795287,4.036641731617682,-0.0068271599439651,29.38412606621368,3.3804545988094725,5.736561187230649e-05,21.638716206447885,3.074484127192968,-0.023366805733759044,12.530721411016337,0.023366666666666664,122.024,4.804217746697632,-0.016668474775872077,0.6109585080237098,-0.4927262304245826,-0.0016691919810146172,3.320276510738338,0.028893995083389523
60,1974Q4,56.16529738080191,4.028299081850314,-0.008342649767368648,29.21143178147602,3.3745601320239724,-0.0058944667855000965,21.494277087283198,3.067786717714076,-0.00669740947889208,12.611473913348782,0.015758333333333333,118.18700000000001,4.7722681158438895,-0.03194963085374258,0.611544133136718,-0.4917681545266881,0.0009580758978944837,3.349272308797236,0.028995798058897737
61,1975Q1,54.91434652751553,4.005774635461149,-0.02252444638916451,29.297263895087372,3.3774941292423857,0.0029339972184132534,19.928593497888702,2.992155559626432,-0.07563115808764387,12.705551168938172,0.01355,117.09700000000001,4.763002651146547,-0.009265464697342907,0.6107315733461498,-0.49309773983377025,-0.0013295853070821595,3.371734241511514,0.0224619327142781
62,1975Q2,55.14850145457006,4.010029573155728,0.004254937694578409,29.663080982342198,3.3899032079954288,0.01240907875304309,19.89378255869021,2.9904072486760294,-0.0017483109504028427,12.631080441106825,0.0154,118.165,4.77208195283225,0.009079301685702923,0.6123739936404843,-0.4904120823960744,0.002685657437695832,3.386489752789881,0.014755511278367273
63,1975Q3,56.435314452865306,4.033095105339711,0.023065532183982995,29.92953064752028,3.3988456400684206,0.008942432072991835,20.648849886983115,3.0276596223103756,0.03725237363434619,12.810796436644063,0.013533333333333333,120.20100000000001,4.789165341534055,0.01708338870180537,0.6115543145858263,-0.4917515059091912,-0.0013394235131167775,3.4039934689641567,0.017503716174275485
64,1975Q4,57.14846176480204,4.045652474127089,0.012557368787378564,30.169679929381765,3.406837444211207,0.007991804142786219,20.789878052767516,3.0344662361849704,0.006806613874594802,12.933599241507832,0.012066666666666665,122.18,4.805495367221621,0.016330025687565808,0.6130382188511458,-0.48932799776081043,0.0024235081483807708,3.420575082088392,0.01658161312423534
65,1976Q1,58.74284235385461,4.073169313327298,0.027516839200209198,30.623402672187897,3.4217645098617897,0.014927065650582882,21.739833716152823,3.0791462329127914,0.04467999672782108,12.982433437934716,0.012991666666666665,122.228,4.805888153060195,0.0003927858385743832,0.618032415644916,-0.48121437040016657,0.00811362736064386,3.431112107610358,0.010537025521966115
